# x, y
-3.22992700729927, -17.044534412955464
-2.8467153284671536, -16.11336032388664
-2.5182481751824817, -15.263157894736842
-2.135036496350365, -14.574898785425102
-1.8065693430656935, -14.048582995951417
-1.478102189781022, -13.522267206477732
-1.094890510948905, -13.036437246963562
1.3686131386861315, -13.441295546558704
1.697080291970803, -14.008097165991902
2.0802919708029197, -14.736842105263158
2.4635036496350367, -15.587044534412955
2.737226277372263, -16.356275303643724
3.1204379562043796, -17.36842105263158
3.448905109489051, -18.502024291497975
3.777372262773723, -19.7165991902834
4.160583941605839, -20.89068825910931
4.543795620437956, -21.74089068825911
4.872262773722628, -22.874493927125506
5.255474452554745, -24.817813765182187
-3.558394160583942, -17.894736842105264
-3.9416058394160585, -18.704453441295545
-4.27007299270073, -19.23076923076923
-4.598540145985401, -20.12145748987854
-4.927007299270073, -20.850202429149796
-5.255474452554745, -21.09311740890688
-5.638686131386861, -23.238866396761132
-0.7664233576642336, -12.672064777327936
-0.43795620437956206, -12.469635627530364
0, -12.388663967611336
1.0401459854014599, -12.914979757085021
0.6569343065693432, -12.591093117408906
0.3284671532846716, -12.429149797570851
